"shutdown_id";"comment"
1471;Ульяновск г, Одесская ул, д. 5, 13, 1, 15, 11, 7, 21, 9, 19, 3, 17 Ульяновск г, Одесский 3-й пер, д. 1, 6 Ульяновск г, Одесский 1-й пер, д. 4, 18, 5, 20, 10, 6, 2, 22, 8, 14, 12 Ульяновск г, 40-летия Комсомола ул, д. 18, 10, 6, 12, 8, 4, 14, 16 Ульяновск г, Одесский 2-й пер, д. 2, 3 Ульяновск г, Тимуровская ул, д. 7, 13, 1, 9, 11, 5, 6 Ульяновск г, 40-летия Комсомола пер, д. 5
1472;Ульяновск г, Одесская ул, д. 5, 13, 1, 15, 11, 7, 21, 9, 19, 3, 17 Ульяновск г, Одесский 3-й пер, д. 1, 6 Ульяновск г, Одесский 1-й пер, д. 4, 18, 5, 20, 10, 6, 2, 22, 8, 14, 12 Ульяновск г, 40-летия Комсомола ул, д. 18, 10, 6, 12, 8, 4, 14, 16 Ульяновск г, Одесский 2-й пер, д. 2, 3 Ульяновск г, Тимуровская ул, д. 7, 13, 1, 9, 11, 5, 6 Ульяновск г, 40-летия Комсомола пер, д. 5
1473;Ульяновск г, Одесская ул, д. 5, 13, 1, 15, 11, 7, 21, 9, 19, 3, 17 Ульяновск г, Одесский 3-й пер, д. 1, 6 Ульяновск г, Одесский 1-й пер, д. 4, 18, 5, 20, 10, 6, 2, 22, 8, 14, 12 Ульяновск г, 40-летия Комсомола ул, д. 18, 10, 6, 12, 8, 4, 14, 16 Ульяновск г, Одесский 2-й пер, д. 2, 3 Ульяновск г, Тимуровская ул, д. 7, 13, 1, 9, 11, 5, 6 Ульяновск г, 40-летия Комсомола пер, д. 5
1474;Ульяновск г, Одесская ул, д. 5, 13, 1, 15, 11, 7, 21, 9, 19, 3, 17 Ульяновск г, Одесский 3-й пер, д. 1, 6 Ульяновск г, Одесский 1-й пер, д. 4, 18, 5, 20, 10, 6, 2, 22, 8, 14, 12 Ульяновск г, 40-летия Комсомола ул, д. 18, 10, 6, 12, 8, 4, 14, 16 Ульяновск г, Одесский 2-й пер, д. 2, 3 Ульяновск г, Тимуровская ул, д. 7, 13, 1, 9, 11, 5, 6 Ульяновск г, 40-летия Комсомола пер, д. 5
1475;пр. Нефтяников 3 замена задвижки д=100, без ХВС пр.Нефтяников.
1476;Ульяновск г, Зои Космодемьянской ул, д. 76, 73, 82, 78, 75, 77, 71, 79 Ульяновск г, Маяковского 1-й пер, д. 52, 54, 62, 33, 60, 56, 27, 35, 58, 31, 64, 25, 29 Ульяновск г, Белинского ул, д. 45, 70, 37, 62, 68, 39, 53, 57, 35, 66, 47, 49, 50, 74, 54, 55, 64, 72, 43, 51, 41, 60 Ульяновск г, Зои Космодемьянской 3-й пер, д. 44, 35, 39, 52, 50, 37, 58, 31, 33, 48, 25, 54, 42, 46, 29, 56, 60, 27 Ульяновск г, Зои Космодемьянской 2-й пер, д. 39, 28, 26, 42, 37, 40, 22, 29, 24, 32, 38, 0, 36, 27, 41, 25, 31, 23, 33, 35, 30, 34 Ульяновск г, Зои Космодемьянской 1-й пер, д. 38, 30, 34, 45, 49, 24, 32, 22, 26, 53, 28, 55, 36, 39, 47, 43 Ульяновск г, Маяковского 2-й пер, д. 61, 53, 63, 57, 50, 54, 59, 51, 55, 49, 62 Ульяновск г, Пригородная (Ленинский р-н) ул, д. 3, 2, 6, 8, 5, 9, 10, 4, 7 Ульяновск г, Чайковского ул, д. 71, 77, 73, 69, 67 Ульяновск г, Маяковского ул, д. 40
1477;Урицкого 27 замена задвижки д=100, без ХВС Урицкого 23-100.
1478;Ленинградская 30 утечка из колодца д=100, без ХВС Ленинградская 24, 30, 32.
1479;Минина 15 утечка из колодца д=100, без ХВС Минина 15.
1480;Ульяновск г, Циолковского ул, д. 10, 10/88, 11, 12, 13, 19/27, 21, 23 , Юности ул, д. 25, 26, 5, 5/А, 5а, 6 , Нариманова пр-кт, д. 114, 45 , Орджоникидзе ул, д. 11, 13, 14, 15, 15/116, 16/114, 17, 18, 20, 21, 21/А, 22, 23, 25, 26/39, 27, 28, 29/111, 3, 30/109, 34/55, 36/54, 5, 7, 9, 9пом.1 , Гафурова ул, д. 94 , Казанская ул, д. 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 112/А, 113, 115, 117, 118, 120, 122, 124, 126, 128, 130, 132, 65, 67, 71, 73, 75, 78, 80, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 96/А, 97 Ульяновск г, Нариманова 2-й пер, д. 0 - ул.Юности, 37, 39, 41, 46, 48, 50, 52, 54, 56, 58, 60 Ульяновск г, Нариманова 3-й пер, д. 29, 30, 31, 32, 33, 34, 35, 37, 38, 39, 40, 41, 42, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62
1481;Ульяновск г, Московское ш, д. 35 Ульяновск г, Западный б-р, д. 5
1482;Ульяновск г, Полтавский проезд, д. 3
1483;из п/з Д=100, без ХВС ул. Новая, Молодежная-30 ч/д
1484;Ульяновск г, 3 Интернационала ул, д. 7, 5
1485;Ульяновск г, Богдана Хмельницкого ул, д. 27
1486;"из в/кол-ца Д=100, без ХВС Бакинская 44-50; Докучаева 14; Бакинская 19-21; 51-65; 3 пер. Тимирязева 26-28; 1 пер. Тимирязева 49-55"
1487;Ульяновск г, Толбухина ул, д. 65, 62, 72, 67 Ульяновск г, Сергея Лазо 2-й пер, д. 25, 23, 30, 34, 27, 28, 26, 36, 32, 21 Ульяновск г, Радищева ул, д. 3
1488;Ульяновск г, Сергея Лазо 2-й пер, д. 48, 42, 29, 58, 62, 41, 46, 54, 56, 43, 44, 40, 45, 35, 33, 47, 39, 60, 64 Ульяновск г, Толбухина ул, д. 63, 62, 70 Ульяновск г, Белинского ул, д. 67, 63, 65, 69, 71, 80, 82 Ульяновск г, Чайковского ул, д. 87, 72, 85, 83, 68 Ульяновск г, Радищева ул, д. 3
1489;Ульяновск г, Московское ш, д. 81, 79 Ульяновск г, Полбина ул, д. 61, 63
1490;Ульяновск г, Хрустальная ул, д. 23, 33, 35, 31, 27 Ульяновск г, Варейкиса ул, д. 31, 39, 29
1491;Ульяновск г, Хрустальная ул, д. 33, 35, 27, 29, 37, 31, 23 Ульяновск г, Варейкиса ул, д. 29, 39, 31, 35
1492;Ульяновск г, Пензенская ул, д. 9 Ульяновск г, Ярославского ул, д. 1А Ульяновск г, Менжинского ул, д. 1 Ульяновск г, Минаева ул, д. 46 Ульяновск г, Национальная ул, д. 1, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 28, 3, 30, 32, 38, 5, 9 Ульяновск г, Профсоюзная ул, д. 1, 10, 11, 12, 14, 15, 16, 18, 2, 2/20, 20, 22, 23А, 24, 26, 28, 3, 30А, 38, 4, 40, 48, 5, 6, 7, 8, 9 Ульяновск г, Бабушкина ул, д. 10, 12, 14, 16, 18, 2, 2/1а, 4, 6, 8 Ульяновск г, Вольная ул, д. 1, 10, 12, 14, 16, 18, 20, 22, 23, 24, 25, 6, 7, 9 Ульяновск г, Воровского ул, д. 1, 10, 11, 11/А, 12, 13, 14, 15, 16, 17, 18, 19, 19/А, 2, 20, 22, 22/А, 25, 27, 3, 30, 4, 5, 6, 7, 8, 9 Ульяновск г, Бабушкина 2-й пер, д. 1, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 2, 21, 21/А, 3, 4, 5, 6, 7, 8, 9 Ульяновск г, Воровского 2-й пер, д. 1/А, 2а Ульяновск г, Бабушкина 3-й пер, д. 1, 10, 11, 13, 14, 15, 16, 17, 18, 19, 2, 20, 21, 22, 3, 4, 5, 6, 7, 8, 9 Ульяновск г, Бабушкина 1-й пер, д. 1, 10, 11, 12, 13, 14, 15, 1
1493;Ульяновск г, Пензенская ул, д. 9 Ульяновск г, Ярославского ул, д. 1А Ульяновск г, Менжинского ул, д. 1 Ульяновск г, Минаева ул, д. 46 Ульяновск г, Национальная ул, д. 1, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 28, 3, 30, 32, 38, 5, 9 Ульяновск г, Профсоюзная ул, д. 1, 10, 11, 12, 14, 15, 16, 18, 2, 2/20, 20, 22, 23А, 24, 26, 28, 3, 30А, 38, 4, 40, 48, 5, 6, 7, 8, 9 Ульяновск г, Бабушкина ул, д. 10, 12, 14, 16, 18, 2, 2/1а, 4, 6, 8 Ульяновск г, Вольная ул, д. 1, 10, 12, 14, 16, 18, 20, 22, 23, 24, 25, 6, 7, 9 Ульяновск г, Воровского ул, д. 1, 10, 11, 11/А, 12, 13, 14, 15, 16, 17, 18, 19, 19/А, 2, 20, 22, 22/А, 25, 27, 3, 30, 4, 5, 6, 7, 8, 9 Ульяновск г, Бабушкина 2-й пер, д. 1, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 2, 21, 21/А, 3, 4, 5, 6, 7, 8, 9 Ульяновск г, Воровского 2-й пер, д. 1/А, 2а Ульяновск г, Бабушкина 3-й пер, д. 1, 10, 11, 13, 14, 15, 16, 17, 18, 19, 2, 20, 21, 22, 3, 4, 5, 6, 7, 8, 9 Ульяновск г, Бабушкина 1-й пер, д. 1, 10, 11, 12, 13, 14, 15, 1
1494;Ульяновск г, Самарская ул, д. 17, 17А
1495;Ульяновск г, Самарская ул, д. 17, 17А
1496;из п\з д200 Без ХВС Гая 69а .69к. Автомобилистов 6 (админ,зд-я). Автомобилистов 4 (АЗС).
1497;Пригородный п, Молодежная ул, д. 13, 21, 31, 33, 15, 17, 25, 23, 29, 40, 27, 19, 32, 36, 42, 28, 22, 24, 44, 30, 38, 20, 18, 26, 34 Пригородный п, 3 Молодежный пер, д. 6, 1, 3, 2, 7, 9, 0, 4, 5 Пригородный п, 1 Молодежный пер, д. 7, 5, 9, 3, 11 Пригородный п, 2 Молодежный пер, д. 4, 1, 2, 6, 9, 3, 11, 8, 5, 7 Пригородный п, Молодежный пер, д. 2 Ульяновск г,   , д. 0 Пригородный п, Новая ул, д. 20, 3, 22, 12, 9, 19, 28, 6, 11, 24, 34, 16, 21, 18, 23, 25, 26, 8, 7, 1, 4, 10, 15, 2, 5, 14, 17, 32, 13, 36 Пригородный п, Школьная ул, д. 25, 27
1498;Ульяновск г, Нариманова пр-кт, д. 132, 132Г, 132Д, 132Е,144
1499;Ульяновск г, Красносельская ул, д. 37, 47, 46, 33, 45, 34, 39, 36, 50, 52, 44, 40, 38, 42, 43, 41, 54, 35, 48
1500;Ульяновск г, Чистопрудная ул, д. 14, 18, 20, 6, 16, 10, 30, 26, 4, 0, 24, 28, 12, 23, 2, 8, 22, 3 Ульяновск г, Новосибирская ул, д. 22, 37, 6, 25, 24, 7, 21, 14, 18, 03, 20/7а, 31, 35/16, 8, 39/15, 11, 23, 2, 13, 4, 15/11, 33, 10, 9, 16, 17, 5, 20, 12, 0, 19, 26, 27, 29, 15 Ульяновск г, Профсоюзная ул, д. 0, 3, 40, 56, 19, 45, 68, 56А, 58, 19/А, 38, 21, 29А, 45б, 49, 29Б, 36, 45/а, 30А, 56стр.2, 29
1501;Ульяновск г, Автомобилистов ул, д. 13, 15
1502;Ульяновск г, Гончарова ул, д. 14
1503;Ульяновск г, Почтовая ул, д. 14, 12, 10, 16 Ульяновск г, 1-я линия, д. 2, 3, 4, 1, 6 Ульяновск г, Ленинградская ул, д. 18, 17, 15, 20, 21, 19, 0, 22 Ульяновск г, Заводской проезд, д. 4, 22 Ульяновск г, Калнина ул, д. 5, 7
1504;Ульяновск г, Академика Филатова пр-кт, д. 7, 9 Ульяновск г, Киевский б-р, д. 20, 22
1505;Ульяновск г, Академика Филатова пр-кт, д. 4, 6, 8 Ульяновск г, Львовский б-р, д. 9, 3, 11, 13, 7
1506;Ульяновск г, Львовский б-р, д. 9, 11, 13, 3, 7 Ульяновск г, Академика Филатова пр-кт, д. 6, 8
1507;из п/з Д=150. Без ХВС ул. Ленина, Гагарина, Геологов.
1508;из п/з Д=500. Без ХВС  Шевченко 2-112, Ленина 1-96, Набер. р.Свияги 136-174, Ульяновская (от  Набер.р.Свияги до 12 Сентября), 12 Сентября (от Шевченко  до Минаева), Крымова (от Шевченко до  К.Маркса)
1509;из п/з Д=100 ,без хвс  Робеспьера 87,89
1510;Ульяновск г, Промышленная ул, д. 51
1511;Ульяновск г, Пархоменко ул, д. 48, 50, 52, 54, 56/17, 61/13а, 62/6А, 63, 64, 65, 66, 67, 68, 69/14, 71, 73, 75, 77, 79, 81, 83, 84/9А, 92, 94 Ульяновск г, Толбухина ул, д. 48, 50/30А Ульяновск г, Нариманова пр-кт, д. 0, 51, 53, 55, 57, 59, 59/2, 61, 61гараж, 63 Ульяновск г, Баумана ул, д. 56, 57, 58/20а, 59, 60, 62, 64, 66, 68, 68/15А, 70 Ульяновск г, Ватутина ул, д. 0, 38, 42, 50, 51, 52, 54, 55/2а, 57, 58, 59, 61, 61/4, 62, 63, 63/1-а, 65, 67, 67/А, 69, 81, 83, 85, 87, 89, 89/1А Ульяновск г, Зои Космодемьянской ул, д. 10, 11, 12, 13, 15, 16, 18, 2, 20, 21, 22, 23, 24, 25, 27, 29, 6, 7, 8, 8/а, 9 Ульяновск г, Зои Космодемьянской 2-й пер, д. 1, 10, 11, 12, 13, 14, 16, 2, 3, 5, 6, 7, 8, 9 Ульяновск г, Сергея Лазо 2-й пер, д. 1, 10, 2, 3, 4, 5, 6, 7, 8, 9 Ульяновск г, Маяковского 3-й пер, д. 1, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 3, 30, 31, 5, 6, 7, 8, 9 Ульяновск г, Сергея Лазо 1-й пер, д. 1, 10, 4, 5, 6, 6/А, 7, 8, 9 Ульяновск г, Зои Космодемьянс
1513;Ульяновск г, Нижнетатарская ул, д. 12 Ульяновск г, Ульяновск г, Розы Люксембург ул, д. 10 Ульяновск г, Радищева ул, д. 140, 140А, 140корп.2, 140корпус.2, 165, 33, 35, 37а, 39, 55, 66 Ульяновск г, Рылеева ул, д. 11, 11/цоколь, 3 подъезд, 11кв.4, 17, 17оф.9,10, 21, 21/А, 3, 30, 3030, 4, 5, 7 Ульяновск г, Гоголя пер, д. 16, 21, 6 Ульяновск г, Корюкина ул, д. 30А Ульяновск г, Красноармейская ул, д. 26, 28/Б, 29, 32, 37, 41, 64, 66, 68/2, 70, 74, 822 Ульяновск г, Орлова ул, д. 41
1514;Аверьянова 2 утечка из-под земли д=600,  без ХВС Варейкиса 26а ЦТП-1.
1515;Рябикова 25а замена водопроводной сети д=300, без ХВС Рябикова 25а, 31, Фруктовая 9.
1516;Ульяновск г, Ефремова ул, д. 50, 56, 58
1517;Ульяновск г, Промышленная ул, д. 8, 2, 6 Ульяновск г, Ефремова ул, д. 58, 50
1518;Ульяновск г, Минаева ул, д. 10, 12, 16, 18 Ульяновск г, 12 Сентября ул, д. 95, 99
1519;Пригородный Фасадная 10 закрытие по письму, без ХВС Фасадная 10, 12, Садовая 1, 3, Школьная 7 (детский сад)
1520;Ленина 19 замена задвижки д=50, без ХВС  Ленина 17-21, 50-58, 12 сентября 114.
1521;Карлинское Новая 2 утечка из-под земли д=100, без ХВС Центральная Усадьба 1, 3, 15, 16, 27, 28, 34, Советская 130 (школа), детский сад.
